course_code,course_title,course_teacher,link,fas_code,unique_code
KOREAN BA,Elementary Korean 1,Jee Hyun Lee,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=723d3d9a5fb909f93cebcbc90f03150eb98975bad4ab3431e561855808f9934c060643ef60531c6e15813c42fef5e2fd&ReportType=2&regl=en-US,FAS-124296-2222-1-1-1,FAS-124296-2222-1-1-1(Jee Hyun Lee)
KOREAN BB,Elementary Korean 001,Hi-Sun Kim,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=960f2fde76d4d59122a90ddd15dacfc2af9f6e77892b9c52c40de14bacaef9aff086c3cfa802a3199142c3488feed7be&ReportType=2&regl=en-US,FAS-124240-2222-1-1-001,FAS-124240-2222-1-1-001(Hi-Sun Kim)
KOREAN BB,Elementary Korean 002,Hi-Sun Kim,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c9912504f51076fd73f00bd192d785fe9a66eb181b026051b4f5be9c84fbfc934d9903a570af516e5cf82b317904875c&ReportType=2&regl=en-US,FAS-124240-2222-1-1-002,FAS-124240-2222-1-1-002(Hi-Sun Kim)
KOREAN 120B,Intermediate Korean 001,Ahsil Noh,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2847e98b6a89bf9332e233bcc5265b9167347e4521eaccf725bc1dabface44a24d7d33e17559ea5d268d4709239a849c&ReportType=2&regl=en-US,FAS-124043-2222-1-1-001,FAS-124043-2222-1-1-001(Ahsil Noh)
KOREAN 123XB,Intermediate Korean for Advanced Beginners 001,Hi-Sun Kim,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=eaa27266b161a6cff9bff1221879ee0c363684e7efbba6b7e941c8c34646e9e17a8f36d50a80256f1228795c6f0b95a8&ReportType=2&regl=en-US,FAS-161278-2222-1-1-001,FAS-161278-2222-1-1-001(Hi-Sun Kim)
KOREAN 130B,Pre-advanced Korean 001,Jee Hyun Lee,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=174f635424cf17d9e5c71d0c5301f867593a7f7453d3b5b6cb03c0db899eb03418770c5f1b29e54de50cc3a888279451&ReportType=2&regl=en-US,FAS-111846-2222-1-1-001,FAS-111846-2222-1-1-001(Jee Hyun Lee)
VIETNAM BB,Elementary Vietnamese 001,Binh Ngo,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0066e2b0a086c3907ba292b5d43f73d2d7664e5145a4f2090ab6bdb4f81e8b15adab0396960a456471308f5a1fb3d62e&ReportType=2&regl=en-US,FAS-116267-2222-1-1-001,FAS-116267-2222-1-1-001(Binh Ngo)
ECON 10A,Principles of Economics (Microeconomics) 001,Anne Le Brun,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ecdf891b2f570ef02c1623821f7e93b57901ad4733e5cdd01b674d5dcbf335fe250ab4cd68e311cdd782c98edb573b7d&ReportType=2&regl=en-US,FAS-113326-2222-1-1-001,FAS-113326-2222-1-1-001(Anne Le Brun)
ECON 10B,Principles of Economics (Macroeconomics) 001,Jason Furman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e25a525242370b76e6917ad42e9034ebfdb4459dcf950c64ca38e84e4040138cdf96155452a0bd85ae3392f31f4926f4&ReportType=2&regl=en-US,FAS-109894-2222-1-1-001,FAS-109894-2222-1-1-001(Jason Furman)
ECON 10B,Principles of Economics (Macroeconomics) 001,David Laibson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ed97beeae53aa5bd9d5854a2b4418b9da6faa910e031a50fd306abf341670d27e579a41128f3cc4dd634395c73e940b6&ReportType=2&regl=en-US,FAS-109894-2222-1-1-001,FAS-109894-2222-1-1-001(David Laibson)
ECON 10B,Principles of Economics (Macroeconomics) 001,David Martin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c659a29ed5705d728dc9d41849d907fb1446c18ce27b7dbd792664e9cfda6ba4c8447a0aa994a65f45446da6b8eee17c&ReportType=2&regl=en-US,FAS-109894-2222-1-1-001,FAS-109894-2222-1-1-001(David Martin)
ECON 50,Using Big Data to Solve Economic and Social Problems 001,Gregory Bruich,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f840c3bc8846482888691bcff72481a56db04ea4c43d1910b9df2bdd3208ac073c7366be45897a4ca6441640a528492c&ReportType=2&regl=en-US,FAS-208364-2222-1-1-001,FAS-208364-2222-1-1-001(Gregory Bruich)
ECON 50,Using Big Data to Solve Economic and Social Problems 001,Raj Chetty,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d2182a9a0e3d43f802aff3ad77cf6a89c9ba85c7eadef060e93fd4fa1b3975335d22b1c9ff50980940c85c942393bfce&ReportType=2&regl=en-US,FAS-208364-2222-1-1-001,FAS-208364-2222-1-1-001(Raj Chetty)
ECON 970,Tutorial - Sophomore Year T01,Thomas Baranga,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5b2cba5d2762d70a9fd857d763eeb49a93727976513d53b5f2f06a2bdf94f54837ebb71a8445acb34df3986714035d22&ReportType=2&regl=en-US,FAS-122752-2222-1-1-T01,FAS-122752-2222-1-1-T01(Thomas Baranga)
ECON 970,Tutorial - Sophomore Year T02,John Felter,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cfe63c1c719726d8e5aa9274bdb02ba0379ae4be104c1f93cfd69cfa77b9277abc43cd77c07970fd7cc4424111408536&ReportType=2&regl=en-US,FAS-122752-2222-1-1-T02,FAS-122752-2222-1-1-T02(John Felter)
ECON 970,Tutorial - Sophomore Year T03,John Felter,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e7772a11c65b6d29ba74131486beacb3480655dbd625052a92cf63dbfd5b6741a723d107cc0bc68aa1126d053389c831&ReportType=2&regl=en-US,FAS-122752-2222-1-1-T03,FAS-122752-2222-1-1-T03(John Felter)
ECON 970,Tutorial - Sophomore Year T04,Andres Maggi,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=920acfe9ef877cef66ac85780b679961766766471c9662339a8c594f548175ce375eb85f8b4ffa63a1a693adc7839ed4&ReportType=2&regl=en-US,FAS-122752-2222-1-1-T04,FAS-122752-2222-1-1-T04(Andres Maggi)
ECON 970,Tutorial - Sophomore Year T09,Keshav Choudhary,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c24f746d59bfc986f049ad062aad830f674128d755641df19761396171b0d5b8ceb8f20961ca8abf42db29a3ecab2a9b&ReportType=2&regl=en-US,FAS-122752-2222-1-1-T09,FAS-122752-2222-1-1-T09(Keshav Choudhary)
ECON 970,Tutorial - Sophomore Year T11,Felix Poege,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=90da86292ddbb5ccdb29692bfa7c86f95acca2083ccee24716cc1b555a293b4471efeb7d134a2d418589a8ea197e43e8&ReportType=2&regl=en-US,FAS-122752-2222-1-1-T11,FAS-122752-2222-1-1-T11(Felix Poege)
ECON 970,Tutorial - Sophomore Year T12,James Rice,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8b6c28988c0c2e4c182bb882daa50641013c1a6072b9f09f18313c639b9dbd746d175f18424d8c983d88efdf9b27aade&ReportType=2&regl=en-US,FAS-122752-2222-1-1-T12,FAS-122752-2222-1-1-T12(James Rice)
ECON 980BB,Behavioral Economics of Risk and Learning 001,Tomasz Strzalecki,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2e692f63a32d7cfc8caf838de5d6f8a5654eca962f0bf069933930d6ded0af9a4856c438b13f9fa5502cbc2793e58c23&ReportType=2&regl=en-US,FAS-156369-2222-1-1-001,FAS-156369-2222-1-1-001(Tomasz Strzalecki)
ECON 980MM,Field Experiments 001,Amanda Pallais,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cc3785eab58b566de5e9d7c01bfc44a1bd5a3731b81e1d8f34236d43b0ac4778e8cafa18bfbd3729df9d16b04033d1a0&ReportType=2&regl=en-US,FAS-212568-2222-1-1-001,FAS-212568-2222-1-1-001(Amanda Pallais)
ECON 985B,Econ 985: Senior Thesis Research S01,Kiran Gajwani,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=76d485a0cad786f802682f18850223c4214beb0f10a068501d35dc8ac750da83e7b0cd1ad97341de0889f8968c6b6a8b&ReportType=2&regl=en-US,FAS-148273-2222-1-1-S01,FAS-148273-2222-1-1-S01(Kiran Gajwani)
ECON 985B,Econ 985: Senior Thesis Research S07,Matthew Basilico,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=315fc54d354858d48bf328239336036191a7a9a2946157c9ed7d480e59c855cc401b20d358fdab43bb94a296f9c52a1f&ReportType=2&regl=en-US,FAS-148273-2222-1-1-S07,FAS-148273-2222-1-1-S07(Matthew Basilico)
ECON 1010A,Intermediate Microeconomics 001,Marc Melitz,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4bcf82f4bd811ed24e9b30929f2eee626198805d6c54161ebacfc61ee4939537fb53f5d5fd05bccf89c9713a14e08839&ReportType=2&regl=en-US,FAS-108901-2222-1-1-001,FAS-108901-2222-1-1-001(Marc Melitz)
ECON 1010B,Intermediate Macroeconomics 001,Christopher Foote,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d721e23f12b8dea93a25f76f3ddb957f423e71dc8a031b3a4f7cb23d964ab8540d9dec188e3051c548dfc1a06c535768&ReportType=2&regl=en-US,FAS-112062-2222-1-1-001,FAS-112062-2222-1-1-001(Christopher Foote)
ECON 1011B,Intermediate Macroeconomics: Advanced 001,Paul Willen,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=db86b8a3746220561539fe1d272e5e83b7842cd084b8c9e7e140a7013accbffa476efea5ef0a72fbd4e1b4d80ef316f5&ReportType=2&regl=en-US,FAS-120172-2222-1-1-001,FAS-120172-2222-1-1-001(Paul Willen)
ECON 1015,Black Genius 001,Roland Fryer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=49c41e14b8562cd68ecbbe34b532f24464558e05eb8d4c28c50d58a70b2e971103690539e8358837513e01c7cf3e177d&ReportType=2&regl=en-US,FAS-207170-2222-1-1-001,FAS-207170-2222-1-1-001(Roland Fryer)
ECON 1036,The Psychology and Economics of Beliefs 001,Matthew Rabin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6faa25445a6d353a46e175325136633c5ea5eec12d6dc55986bd02173fa26f658a0594cdecd9efce828d054d5429f805&ReportType=2&regl=en-US,FAS-204421-2222-1-1-001,FAS-204421-2222-1-1-001(Matthew Rabin)
ECON 1050,"Strategy, Conflict, and Cooperation 001",Robert Neugeboren,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b18c9afb7f1c398ac648a1d96d4de1aa8f0d521579c2d68d41dad7ae21e370581920ca5e2442def07b84f9469648f9fe&ReportType=2&regl=en-US,FAS-123893-2222-1-1-001,FAS-123893-2222-1-1-001(Robert Neugeboren)
ECON 1123,Introduction to Econometrics 001,Gregory Bruich,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=529c631a87e4d1782928aec08c3f0d23c9977504275ca4fabd250c954f63fff707edfd965c3f1566773c0d5994e26f31&ReportType=2&regl=en-US,FAS-123033-2222-1-1-001,FAS-123033-2222-1-1-001(Gregory Bruich)
ECON 1133,Authoritarian Superpower: The Political Economy of Modern China 01,David Yang,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=14ea2d6efd594603083f531e04345c83861d034440c41c253699ecf3d8db5959936527ec4ec7e4a4572f566afb143d56&ReportType=2&regl=en-US,FAS-219753-2222-1-1-01,FAS-219753-2222-1-1-01(David Yang)
ECON 1343,The Economics of Development and Global Health 001,Matthew Basilico,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b1aae6316979a1647e509cce961e6a65a369e6cc680edd165828d3e88f95fc5a10ed1243ba4aeb330d141a8e3414f5fa&ReportType=2&regl=en-US,FAS-219614-2222-1-1-001,FAS-219614-2222-1-1-001(Matthew Basilico)
ECON 1425,Political Economics 001,Andrei Shleifer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4ab99d2e6ce969c7c8bf93acc569e18240e11ed90b9aaa5b97b6e00de324edc8e9fd849280600abbe45848e217060761&ReportType=2&regl=en-US,FAS-125716-2222-1-1-001,FAS-125716-2222-1-1-001(Andrei Shleifer)
ECON 1640,Industrial Organization: Theory and Applications 001,Robin Lee,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7ccc6f6e9b6e0ac068746c852afb0a8e9572ac40085c774a60e22d7c52a3381d844027e4adb3919fd84943b78bf271f4&ReportType=2&regl=en-US,FAS-116133-2222-1-1-001,FAS-116133-2222-1-1-001(Robin Lee)
ECON 1661,Economics of Climate Change and Environmental Policy 001,Robert Stavins,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=aa7f7c1c5cac3d75e7420268918fd066ca7e02133bbcabcb778ce55b362fecf4f5f84317aa9a8c8889920d397cc30685&ReportType=2&regl=en-US,FAS-111261-2222-1-1-001,FAS-111261-2222-1-1-001(Robert Stavins)
ECON 1745,Corporate Finance 001,Daniel Bergstresser,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e0214a0b920a3882172d2802d61066d9345746b2c54d61f23be18132232322a29bdab9784fe0b935b59d1825ba59ac4b&ReportType=2&regl=en-US,FAS-117237-2222-1-1-001,FAS-117237-2222-1-1-001(Daniel Bergstresser)
ECON 1746,Financial Crises and Recessions of the 21st Century 01,Karen Dynan,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3d781f193b4381a6982248a068e23dceb51174115e0494eb00e9f443cac84e6948df4547c629983c98234ba46892ae76&ReportType=2&regl=en-US,FAS-207618-2222-1-1-01,FAS-207618-2222-1-1-01(Karen Dynan)
ECON 2010B,Economic Theory 001,Jerry Green,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2415f27e006a53a4426dc602801743fd4a077172aaed2dc0868acb06d11d681f53c1315ec94aacfe72a8c669947ecb1f&ReportType=2&regl=en-US,FAS-124139-2222-1-1-001,FAS-124139-2222-1-1-001(Jerry Green)
ECON 2010B,Economic Theory 001,John Hatfield,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5edba8cebb1d19816341bd7e24d1ef6b0319aab1898b4e7dc94bc5ccab780ab34660109b21654d5cf7dc3ef4e9068167&ReportType=2&regl=en-US,FAS-124139-2222-1-1-001,FAS-124139-2222-1-1-001(John Hatfield)
ECON 2010D,Economic Theory 001,Adrien Bilal,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e848bdeb952aa0bc4bf40c2cef4fadcba36afdad82cda33ea3e7700d38b3439e6bdd44e373e4bf1591050383a28b8618&ReportType=2&regl=en-US,FAS-159639-2222-1-1-001,FAS-159639-2222-1-1-001(Adrien Bilal)
ECON 2010D,Economic Theory 001,Xavier Gabaix,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=235c8f82dbe53ffa6caa00baf969b76e3b943bf8e3e83499291297a9d4c762b5bd4ef21370b9b33aa49aae26f877d846&ReportType=2&regl=en-US,FAS-159639-2222-1-1-001,FAS-159639-2222-1-1-001(Xavier Gabaix)
ECON 2010D,Economic Theory 001,Ludwig Straub,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=12362689e881ae382371638ebf0be1e807c26ec15f67170243652575eca24f245daefdc46254f333ee7b3b21f1a1939f&ReportType=2&regl=en-US,FAS-159639-2222-1-1-001,FAS-159639-2222-1-1-001(Ludwig Straub)
ECON 2020B,Microeconomic Theory II 001,Giuseppe Lopomo,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c913661082db1b6eddbdde295b84571267d8b23a0978d3cc6162db201231830a177cdd1aa3d85eef4eabbb899ae3180d&ReportType=2&regl=en-US,FAS-113615-2222-1-1-001,FAS-113615-2222-1-1-001(Giuseppe Lopomo)
ECON 2030,Psychology and Economics 001,David Laibson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e5c4f334ca2fcbcb4787bc0ecc68e9aca2a200c0ca0796fe4bc223773dd46f032b18fd1d01240ac977f5e205f8a5008a&ReportType=2&regl=en-US,FAS-119960-2222-1-1-001,FAS-119960-2222-1-1-001(David Laibson)
ECON 2030,Psychology and Economics 001,Andrei Shleifer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6be3ae98d71d67a4836146f1e37ee50fa271ac7173e61cbad4a0effdd9910952fe44f6618f40b372da8999c5f7c73de3&ReportType=2&regl=en-US,FAS-119960-2222-1-1-001,FAS-119960-2222-1-1-001(Andrei Shleifer)
ECON 2070,A Computer Science Toolbox for Modern Economic Theory 001,Yannai Gonczarowski,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=33cf24783762242b8d2c7e68294a82f32490f7975f99a562e268c5056747fdbc2fe4e4abb662d1455b4c34574a8c1eea&ReportType=2&regl=en-US,FAS-219636-2222-1-1-001,FAS-219636-2222-1-1-001(Yannai Gonczarowski)
ECON 2099,Market Design 001,Scott Kominers,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d8422ca3feb32bb4d1cb8720d8baa0c601668b3a8d846a55942802c0cad16421c9a4bcdc541982017a8f6c71f24b1ba0&ReportType=2&regl=en-US,FAS-110312-2222-1-1-001,FAS-110312-2222-1-1-001(Scott Kominers)
ECON 2115,Econometric Methods II 001,Tim Layton,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6b07e43d290745f092ca0048f46615e1f8e428ff8e76c7fbff1e14c083eeb4e8e0fa5dc195914340b062cf1e9c2ae955&ReportType=2&regl=en-US,FAS-205523-2222-1-1-001,FAS-205523-2222-1-1-001(Tim Layton)
ECON 2140,Econometric Methods 001,Yuan Gao,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6d12f6bfda5f5cf6d89a41bcc26a0733b79928aa0050f8d5af35ff69ba85167b3d8293658d3a71c5196f0734ed821008&ReportType=2&regl=en-US,FAS-120662-2222-1-1-001,FAS-120662-2222-1-1-001(Yuan Gao)
ECON 2245,Empirical Research in Labor and Public Economics 001,Winnie van Dijk,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=646e2ff5373a4c82869d9c1ea1993525c5c0b7238d6ac99946877cc95cef2418aeb83c0fcbd8cdd31d8f2b2d3a7545e7&ReportType=2&regl=en-US,FAS-218138-2222-1-1-001,FAS-218138-2222-1-1-001(Winnie van Dijk)
ECON 2338,Behavioral Development Economics 001,Gautam Rao,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9a63471b4487007abca3363f99675c903815aea732d77b28c0028ca44b5305b8862853946b4ee908e645c82f2630b76f&ReportType=2&regl=en-US,FAS-160359-2222-1-1-001,FAS-160359-2222-1-1-001(Gautam Rao)
ECON 2416,Advanced Topics in Empirical Macroeconomics 001,Gabriel Chodorow-Reich,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5eb4bf56d7cb67499bc2b2cd0dbf863d8fa27deec3fca9eab2ea408cfb9edb0400b567e1ce611286bc807a0d9327dae6&ReportType=2&regl=en-US,FAS-207940-2222-1-1-001,FAS-207940-2222-1-1-001(Gabriel Chodorow-Reich)
ECON 2450B,Public Economics and Fiscal Policy II 001,Nathaniel Hendren,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7ead097ac41fb7a87637ada1a7f0838ae5e8021c96c923582d6aeb4590133c59a6af7e0a329fbe758b0a1ecf9beb81f3&ReportType=2&regl=en-US,FAS-118658-2222-1-1-001,FAS-118658-2222-1-1-001(Nathaniel Hendren)
ECON 2465,Health Economics 001,David Cutler,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6ef8342dd303d9c448faa40e10304c4f840c9db58f178d100b254c802821cc0a8c60e6108c40a7fbaa775e620a190d74&ReportType=2&regl=en-US,FAS-126074-2222-1-1-001,FAS-126074-2222-1-1-001(David Cutler)
ECON 2530B,International Finance 001,Kenneth Rogoff,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5d1e7e79c0257cbeff984f9ea0cbb4eb3c5fd846577a285dd5cd53013c98a81f2ad3d33ec1f6a64bbd7e6dd5211cce7d&ReportType=2&regl=en-US,FAS-120439-2222-1-1-001,FAS-120439-2222-1-1-001(Kenneth Rogoff)
ECON 2530B,International Finance 001,Jeremy Stein,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=683dcc0e92e12e979e7f8983eb4e7bedf1d6fa2d9c293b06c22030a3a4b0883768c224b8b88699ac14d43bac20f1a007&ReportType=2&regl=en-US,FAS-120439-2222-1-1-001,FAS-120439-2222-1-1-001(Jeremy Stein)
ECON 2730,Theoretical and Empirical Perspectives on Entrepreneurship: Organizational Economics and Growth 001,Shai Bernstein,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fa4459c00c22f4586590c477c022a09398ef09ece0c33915228fc02b0e151e62c79142447d0f9f3ff3d5713cad709a90&ReportType=2&regl=en-US,FAS-161299-2222-1-1-001,FAS-161299-2222-1-1-001(Shai Bernstein)
ECON 2730,Theoretical and Empirical Perspectives on Entrepreneurship: Organizational Economics and Growth 001,Josh Lerner,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b89d5bd7fffc0e05f5a9ce1bf1ffa448d6e8e8be6790e64840f19f5a81a77933bed9403b5ee912e671215255b8632206&ReportType=2&regl=en-US,FAS-161299-2222-1-1-001,FAS-161299-2222-1-1-001(Josh Lerner)
ECON 2810B,Labor Economics and Labor Market Institutions 001,Amanda Pallais,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ee11ebfe8eb20bbd6351bc546fb8888aa1955e5cef4e8b1bd6befd0fb3a2f948a89ca710898ea5220567311ebdb80f16&ReportType=2&regl=en-US,FAS-112770-2222-1-1-001,FAS-112770-2222-1-1-001(Amanda Pallais)
ECON 2905,Early-Stage Research and Discussions on Economic Development 001,Emily Breza,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6982bc42e8b319037d5ff07996883d5cfe01f1bf69977361ed3cbb3c86822d1152cb0de92babcfc15944cd613abd1d44&ReportType=2&regl=en-US,FAS-208001-2222-1-1-001,FAS-208001-2222-1-1-001(Emily Breza)
ECON 2905,Early-Stage Research and Discussions on Economic Development 001,Gautam Rao,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3a123bd0b9ae26179016a2ac894a4ca528349b63d1e850b5b6852bff8c390fec50a23d7014ee86d904a8987e8e363911&ReportType=2&regl=en-US,FAS-208001-2222-1-1-001,FAS-208001-2222-1-1-001(Gautam Rao)
ECON 2906,Early Stage Research and Discussions on Macroeconomics 001,Xavier Gabaix,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1d7df67ee7c991e8a44695e688a171877277cc761db77096d17ee311409e9e4bc0c65e9924f6c3a63d91f774ec53cb04&ReportType=2&regl=en-US,FAS-211332-2222-1-1-001,FAS-211332-2222-1-1-001(Xavier Gabaix)
ECON 2906,Early Stage Research and Discussions on Macroeconomics 001,Ludwig Straub,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d3c74e42fee973cf3565e23b6a9d1c47825189f5c81725d285f4dc307615f4e958bf3827d033f3960e061533addd78ea&ReportType=2&regl=en-US,FAS-211332-2222-1-1-001,FAS-211332-2222-1-1-001(Ludwig Straub)
ECON 2910,Early Stage Research and Discussions on Political Economy and Culture 001,Benjamin Enke,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=812fb88ef2c59ea1d4f063c7affb47824611a496226abba14c30af5f5c3fdc99d82c93c5b194cf119611bb8893e6e548&ReportType=2&regl=en-US,FAS-211314-2222-1-1-001,FAS-211314-2222-1-1-001(Benjamin Enke)
ECON 3012,Graduate Student Workshop in Labor Economics 001,Edward Glaeser,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e900217308e4c4775d0f0d412f2369db30db43b0e3e0db51f95a138d4740a50bb34912f22d640d53405cb88a0cc9b4f2&ReportType=2&regl=en-US,FAS-111404-2222-1-1-001,FAS-111404-2222-1-1-001(Edward Glaeser)
ECON 3012,Graduate Student Workshop in Labor Economics 001,Claudia Goldin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=728b1b578fdf7da0afe20c53c23bdf0aee1212732010fbe3a7dd27fdfc2290e5916344e54ff2594145bd58afb7017514&ReportType=2&regl=en-US,FAS-111404-2222-1-1-001,FAS-111404-2222-1-1-001(Claudia Goldin)
ECON 3012,Graduate Student Workshop in Labor Economics 001,Lawrence Katz,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7491894332196e15290816bf64748515f4c754af7470945e5f3fdaa164207f9f858adbe212d9c6942c56e9fc5d9327d7&ReportType=2&regl=en-US,FAS-111404-2222-1-1-001,FAS-111404-2222-1-1-001(Lawrence Katz)
EDST 121,Educational Outcomes in Cross-National and Cross-Cultural Perspectives 001,Paul Harris,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ae6aed389636a0df0ea0d6945a8fd89f71e368aed0149d334c2c5b0df5095cd6b60e33354f2f4550e73bf99b827b52d0&ReportType=2&regl=en-US,FAS-218918-2222-1-1-001,FAS-218918-2222-1-1-001(Paul Harris)
